Country Name,Country Code,Classification Name,Classification Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Togo,TGO,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,106.458152770996,..,..,..,84.4812316894531,..,..
Trinidad and Tobago,TTO,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,5.42338132858276,..,..,..,5.90223026275635,..,..
Trinidad and Tobago,TTO,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,4.12465858459473,4.02781009674072,3.95565748214722,3.86040830612183,3.77114343643188,..,..
Trinidad and Tobago,TTO,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,3.4803352355957,..,..,..,3.16285800933838,..,..
Trinidad and Tobago,TTO,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,4.02436208724976,..,..,..,3.67266607284546,..,..
Trinidad and Tobago,TTO,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,2.43226289749146,..,..,..,1.33405387401581,..,..
Tunisia,TUN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,1.10551011562347,..,..,..,1.57954633235931,..,..
Tunisia,TUN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.690576493740082,0.737560451030731,0.767000079154968,0.792363822460175,0.816131949424744,..,..
Tunisia,TUN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,0.568113386631012,..,..,..,0.57641464471817,..,..
Tunisia,TUN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,0.687606453895569,..,..,..,0.8197261095047,..,..
Tunisia,TUN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,0.334788203239441,..,..,..,0.345792293548584,..,..
Turkiye,TUR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,2.09180903434753,..,..,..,4.77227783203125,..,..
Turkiye,TUR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1.38721513748169,1.57967185974121,1.73894536495209,2.02188014984131,2.47498822212219,..,..
Turkiye,TUR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,0.575906693935394,..,..,..,1.09811007976532,..,..
Turkiye,TUR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,1.34108781814575,..,..,..,2.37951040267944,..,..
Turkiye,TUR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,1.0654444694519,..,..,..,1.27063143253326,..,..
Turkmenistan,TKM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,..,..,..,..,..,..,..
Turkmenistan,TKM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1.43815279006958,1.471506317342,1.40519907961506,1.3625037111561,1.43846654891968,..,..
Turkmenistan,TKM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
Turkmenistan,TKM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,..,..,..,..,..,..,..
Turkmenistan,TKM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,1.33456909656525,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1.14741098880768,1.17326986789703,1.18095421791077,1.18001508712769,1.19481074810028,..,..
Turks and Caicos Islands,TCA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1.13084435462952,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,1.07944762706757,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,1.32705903053284,..,..,..,..,..,..
Uganda,UGA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,1465.25231933594,..,..,..,1738.32885742188,..,..
Uganda,UGA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1105.09753417969,1130.71997070313,1161.4052734375,1185.88500976563,1190.91284179688,..,..
Uganda,UGA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,509.278289794922,..,..,..,630.863647460938,..,..
Uganda,UGA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,1092.31872558594,..,..,..,1146.40661621094,..,..
Uganda,UGA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,951.109924316406,..,..,..,822.799865722656,..,..
Ukraine,UKR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,11.4461336135864,..,..,..,13.1088333129883,..,..
Ukraine,UKR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,5.75879907608032,6.59146022796631,6.76647996902466,6.61385202407837,7.17846393585205,..,..
Ukraine,UKR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,2.23102998733521,..,..,..,2.54174208641052,..,..
Ukraine,UKR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,5.36930990219116,..,..,..,6.81704139709473,..,..
Ukraine,UKR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,3.41340160369873,..,..,..,4.16480398178101,..,..
United Arab Emirates,ARE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,2.41579651832581,..,..,..,4.29672956466675,..,..
United Arab Emirates,ARE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,2.71232080459595,2.5246729850769,2.36811900138855,2.40073585510254,2.64981722831726,..,..
United Arab Emirates,ARE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,2.28798604011536,..,..,..,2.02966475486755,..,..
United Arab Emirates,ARE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,2.65726208686829,..,..,..,2.61607122421265,..,..
United Arab Emirates,ARE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,2.98136234283447,..,..,..,1.74655044078827,..,..
United Kingdom,GBR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,0.777044415473938,..,..,..,0.74523001909256,..,..
United Kingdom,GBR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.750090599060059,0.754475831985474,0.732218444347382,0.70891284942627,0.699186623096466,..,..
United Kingdom,GBR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,0.590471863746643,..,..,..,0.566888689994812,..,..
United Kingdom,GBR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,0.72825014591217,..,..,..,0.680493354797363,..,..
United Kingdom,GBR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,1.10008502006531,..,..,..,0.814835846424103,..,..
United States,USA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,1,..,..,..,1,..,..
United States,USA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1,1,1,1,1,..,..
United States,USA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1,..,..,..,1,..,..
United States,USA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,1,..,..,..,1,..,..
United States,USA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,1,..,..,..,1,..,..
Upper middle income (Benchmark),UMB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,..,..,..,..,..,..,..
Upper middle income (Benchmark),UMB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,..,..,..,..,..,..,..
Upper middle income (Benchmark),UMB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
Upper middle income (Benchmark),UMB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,..,..,..,..,..,..,..
Upper middle income (Benchmark),UMB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,..,..,..,..,..,..,..
Uruguay,URY,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,30.3017044067383,..,..,..,37.957820892334,..,..
Uruguay,URY,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,23.4913101196289,24.2846946716309,24.9528560638428,25.2933578491211,25.8202476501465,..,..
Uruguay,URY,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,19.2831687927246,..,..,..,20.7614288330078,..,..
Uruguay,URY,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,22.9789791107178,..,..,..,25.5654106140137,..,..
Uruguay,URY,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,20.2274932861328,..,..,..,19.4246768951416,..,..
Uzbekistan,UZB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,..,..,..,..,6212.70947265625,..,..
Uzbekistan,UZB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1287.36598959069,1556.28522093668,1844.70759646691,2168.35905142453,2418.63134765625,..,..
Uzbekistan,UZB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,976.555786132813,..,..
Uzbekistan,UZB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,..,..,..,..,2321.0126953125,..,..
Uzbekistan,UZB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,..,..,..,..,796.996154785156,..,..
Viet Nam,VNM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,11448.9951171875,..,..,..,12478.40625,..,..
Viet Nam,VNM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,6809.12353515625,6902.62646484375,6837.0830078125,6824.20458984375,6747.19921875,..,..
Viet Nam,VNM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,3763.10034179688,..,..,..,3314.4912109375,..,..
Viet Nam,VNM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,6547.21337890625,..,..,..,6532.8466796875,..,..
Viet Nam,VNM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,5536.2392578125,..,..,..,4062.0712890625,..,..
Virgin Islands (U.S.),VIR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1.07656252384186,..,..,..,0.954288184642792,..,..
Virgin Islands (U.S.),VIR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,2.5794517993927,..,..,..,3.08907985687256,..,..
West Bank and Gaza,PSE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1.97664082050323,1.8793933391571,1.84895765781403,1.75979864597321,1.82879245281219,..,..
West Bank and Gaza,PSE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1.43464994430542,..,..,..,0.990948557853699,..,..
West Bank and Gaza,PSE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,1.9393755197525,..,..,..,1.78927743434906,..,..
West Bank and Gaza,PSE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,1.71653091907501,..,..,..,1.33588922023773,..,..
WORLD (Benchmark),WLD,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,..,..,..,..,..,..,..
WORLD (Benchmark),WLD,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,..,..,..,..,..,..,..
WORLD (Benchmark),WLD,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
WORLD (Benchmark),WLD,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,..,..,..,..,..,..,..
WORLD (Benchmark),WLD,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,..,..,..,..,..,..,..
Zambia,ZMB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,5.19075632095337,..,..,..,7.69636344909668,..,..
Zambia,ZMB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,3.88346552848816,4.09537267684937,4.36469125747681,4.88285207748413,5.66062307357788,..,..
Zambia,ZMB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1.8979355096817,..,..,..,2.88284039497375,..,..
Zambia,ZMB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,3.82386445999146,..,..,..,5.58222150802612,..,..
Zambia,ZMB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,2.8232433795929,..,..,..,3.16309809684753,..,..
Zimbabwe,ZWE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,0.669386386871338,..,..,..,0.752015888690948,..,..
Zimbabwe,ZWE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.43987250328064,0.778757750988007,0.510226130485535,0.492733865976334,0.566178143024445,..,..
Zimbabwe,ZWE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,0.298209011554718,..,..,..,0.267986834049225,..,..
Zimbabwe,ZWE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,0.448310196399689,..,..,..,0.517257034778595,..,..
Zimbabwe,ZWE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,0.25360956788063,..,..,..,0.426343083381653,..,..
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Data from database: ICP 2021,,,,,,,,,,,,
Last Updated: 08/04/2024,,,,,,,,,,,,
